observation_id,scenario,gender,age,race,disability_status,nationality,education,field_of_study,cover_letter,recommendations,experience,chosen
2425,1,Female,35,Black,Physical disability,Canadian,Bachelor Degree,Unrelated,Unpersonalized,Above average,3-7 years,0
2426,1,Female,45,Asian,None stated,Mexican,Bachelor Degree,Closely related,Unpersonalized,Above average,10+ years,1
2427,1,Non-binary,45,White,Physical disability,German,Bachelor Degree,Somewhat related,Unpersonalized,Below average,10+ years,0
2428,1,Male,30,Hispanic,None stated,Canadian,Associate Degree,Closely related,Personalized,Above average,3-7 years,1
2429,1,Male,45,White,Mental health history,Mexican,Master Degree,Closely related,Unpersonalized,Below average,10+ years,0
2430,1,Male,45,Asian,Mental health history,American,Associate Degree,Unrelated,Personalized,Average,0-2 years,0
2431,1,Female,30,Black,None stated,Indian,Bachelor Degree,Unrelated,Personalized,Average,3-7 years,1
2432,1,Male,50,Hispanic,None stated,Indian,Bachelor Degree,Unrelated,Unpersonalized,Average,0-2 years,0
2433,1,Non-binary,55,Black,None stated,German,Associate Degree,Closely related,Unpersonalized,Average,10+ years,1
2434,1,Non-binary,35,Black,None stated,Canadian,Associate Degree,Somewhat related,Personalized,Average,0-2 years,0
2435,1,Male,30,Asian,Physical disability,Mexican,Associate Degree,Somewhat related,Unpersonalized,Average,0-2 years,0
2436,1,Female,55,Asian,Mental health history,German,Associate Degree,Unrelated,Unpersonalized,Average,0-2 years,0
2437,1,Female,40,White,None stated,Indian,Associate Degree,Unrelated,Unpersonalized,Above average,0-2 years,0
2438,1,Non-binary,55,Hispanic,Physical disability,German,Associate Degree,Unrelated,Personalized,Average,3-7 years,0
2439,1,Female,30,Hispanic,None stated,Canadian,Master Degree,Unrelated,Personalized,Average,3-7 years,1
2440,1,Non-binary,55,Black,None stated,Mexican,Bachelor Degree,Unrelated,Unpersonalized,Above average,0-2 years,0
2441,1,Male,35,Hispanic,None stated,Mexican,Bachelor Degree,Unrelated,Personalized,Above average,10+ years,0
2442,1,Female,35,Asian,Physical disability,German,Associate Degree,Unrelated,Personalized,Average,0-2 years,0
2443,1,Male,30,Hispanic,None stated,Indian,Master Degree,Closely related,Personalized,Below average,0-2 years,1
2444,1,Female,35,Asian,Mental health history,American,Associate Degree,Unrelated,Personalized,Above average,3-7 years,1
2445,1,Male,35,White,Mental health history,Indian,Master Degree,Closely related,Unpersonalized,Above average,0-2 years,0
2446,1,Non-binary,40,Hispanic,Physical disability,Indian,Bachelor Degree,Closely related,Unpersonalized,Average,3-7 years,1
2447,1,Female,35,Black,Mental health history,American,Bachelor Degree,Closely related,Personalized,Below average,10+ years,1
2448,1,Non-binary,30,White,Physical disability,American,Associate Degree,Somewhat related,Unpersonalized,Average,0-2 years,0
2449,1,Non-binary,45,Asian,Mental health history,Canadian,Master Degree,Unrelated,Personalized,Average,0-2 years,0
2450,1,Non-binary,35,Black,Physical disability,Mexican,Associate Degree,Closely related,Personalized,Below average,10+ years,1
2451,1,Female,55,Black,None stated,Canadian,Bachelor Degree,Somewhat related,Unpersonalized,Average,3-7 years,1
2452,1,Male,55,White,None stated,Canadian,Bachelor Degree,Somewhat related,Unpersonalized,Above average,3-7 years,1
2453,1,Female,50,Hispanic,Mental health history,Indian,Master Degree,Closely related,Personalized,Below average,10+ years,1
2454,1,Female,45,Asian,Physical disability,German,Associate Degree,Somewhat related,Personalized,Above average,0-2 years,0
2455,1,Male,35,Asian,Mental health history,American,Bachelor Degree,Closely related,Unpersonalized,Below average,10+ years,1
2456,1,Female,30,Hispanic,None stated,Indian,Master Degree,Closely related,Unpersonalized,Below average,10+ years,1
2457,1,Non-binary,35,White,Physical disability,German,Associate Degree,Somewhat related,Unpersonalized,Above average,0-2 years,0
2458,1,Non-binary,35,Hispanic,None stated,German,Associate Degree,Somewhat related,Unpersonalized,Below average,10+ years,0
2459,1,Female,45,White,None stated,German,Master Degree,Somewhat related,Personalized,Below average,10+ years,1
2460,1,Female,35,White,Physical disability,American,Master Degree,Closely related,Unpersonalized,Below average,10+ years,0
2461,1,Non-binary,50,Hispanic,Mental health history,Mexican,Master Degree,Unrelated,Unpersonalized,Above average,10+ years,1
2462,1,Non-binary,45,Black,Physical disability,Canadian,Master Degree,Closely related,Unpersonalized,Above average,10+ years,1
2463,1,Male,40,Hispanic,Physical disability,American,Master Degree,Somewhat related,Unpersonalized,Average,10+ years,1
2464,1,Male,40,Hispanic,Mental health history,Canadian,Associate Degree,Unrelated,Personalized,Average,10+ years,0
2465,1,Non-binary,55,White,Mental health history,American,Associate Degree,Unrelated,Unpersonalized,Above average,10+ years,0
2466,1,Non-binary,50,Black,Mental health history,American,Associate Degree,Somewhat related,Personalized,Average,0-2 years,0
2467,1,Female,45,White,None stated,American,Master Degree,Closely related,Personalized,Average,0-2 years,1
2468,1,Female,55,Hispanic,Mental health history,Canadian,Master Degree,Closely related,Personalized,Above average,3-7 years,1
2469,1,Female,50,Asian,Physical disability,Canadian,Master Degree,Closely related,Unpersonalized,Above average,3-7 years,1
2470,1,Non-binary,55,Hispanic,Mental health history,Indian,Associate Degree,Unrelated,Unpersonalized,Average,0-2 years,0
2471,1,Male,55,Hispanic,Physical disability,Indian,Master Degree,Closely related,Personalized,Above average,3-7 years,1
2472,1,Male,55,White,None stated,Indian,Associate Degree,Closely related,Unpersonalized,Above average,0-2 years,0
2473,1,Female,35,White,None stated,Mexican,Master Degree,Closely related,Unpersonalized,Average,0-2 years,0
2474,1,Male,30,Asian,Mental health history,Canadian,Bachelor Degree,Closely related,Unpersonalized,Above average,10+ years,1
2475,1,Non-binary,45,Asian,None stated,Canadian,Associate Degree,Unrelated,Unpersonalized,Below average,10+ years,0
2476,1,Non-binary,50,Hispanic,Physical disability,Indian,Associate Degree,Somewhat related,Unpersonalized,Average,10+ years,0
2477,1,Non-binary,50,Hispanic,None stated,Canadian,Bachelor Degree,Closely related,Personalized,Above average,10+ years,1
2478,1,Non-binary,30,Asian,Physical disability,Indian,Master Degree,Somewhat related,Unpersonalized,Above average,3-7 years,0
2479,1,Male,30,Black,None stated,American,Associate Degree,Closely related,Unpersonalized,Above average,10+ years,1
2480,1,Male,30,Asian,Mental health history,Canadian,Master Degree,Somewhat related,Unpersonalized,Above average,10+ years,1
2481,1,Female,45,White,Mental health history,Mexican,Associate Degree,Closely related,Personalized,Above average,3-7 years,1
2482,1,Male,30,White,Physical disability,Indian,Master Degree,Closely related,Unpersonalized,Average,3-7 years,1
2483,1,Non-binary,30,Hispanic,Physical disability,Canadian,Bachelor Degree,Somewhat related,Unpersonalized,Above average,0-2 years,0
2484,1,Male,45,White,Physical disability,American,Master Degree,Unrelated,Unpersonalized,Average,10+ years,1
2485,1,Female,45,Hispanic,Physical disability,Canadian,Associate Degree,Closely related,Unpersonalized,Above average,3-7 years,1
2486,1,Male,45,White,Physical disability,American,Bachelor Degree,Somewhat related,Personalized,Above average,10+ years,1
2487,1,Female,55,Black,None stated,American,Bachelor Degree,Unrelated,Personalized,Above average,0-2 years,0
2488,1,Male,50,Hispanic,Physical disability,American,Associate Degree,Closely related,Unpersonalized,Below average,10+ years,0
2489,1,Non-binary,55,White,Physical disability,American,Bachelor Degree,Somewhat related,Unpersonalized,Above average,10+ years,1
2490,1,Non-binary,50,Asian,None stated,Indian,Master Degree,Somewhat related,Unpersonalized,Average,10+ years,1
2491,1,Non-binary,45,Hispanic,None stated,Indian,Associate Degree,Somewhat related,Personalized,Below average,10+ years,0
2492,1,Female,45,Black,None stated,German,Associate Degree,Unrelated,Unpersonalized,Above average,3-7 years,1
2493,1,Female,50,Black,None stated,Mexican,Bachelor Degree,Closely related,Personalized,Below average,0-2 years,0
2494,1,Non-binary,30,Black,Physical disability,Indian,Associate Degree,Unrelated,Unpersonalized,Above average,10+ years,0
2495,1,Non-binary,55,White,Physical disability,Canadian,Associate Degree,Somewhat related,Personalized,Above average,10+ years,1
2496,1,Male,45,Black,None stated,Mexican,Master Degree,Closely related,Personalized,Average,3-7 years,1
2497,1,Female,45,Hispanic,None stated,Indian,Associate Degree,Closely related,Personalized,Below average,3-7 years,0
2498,1,Non-binary,50,White,Physical disability,Mexican,Bachelor Degree,Somewhat related,Personalized,Above average,0-2 years,0
2499,1,Male,35,White,Physical disability,American,Bachelor Degree,Unrelated,Unpersonalized,Below average,10+ years,0
2500,1,Male,50,White,None stated,Indian,Associate Degree,Unrelated,Unpersonalized,Above average,0-2 years,0
2501,1,Female,35,Asian,Physical disability,Mexican,Master Degree,Somewhat related,Unpersonalized,Above average,10+ years,1
2502,1,Female,50,Hispanic,Mental health history,American,Associate Degree,Unrelated,Personalized,Average,3-7 years,0
2503,1,Male,40,Hispanic,Physical disability,Indian,Associate Degree,Unrelated,Unpersonalized,Above average,3-7 years,0
2504,1,Female,40,Hispanic,Physical disability,American,Master Degree,Closely related,Unpersonalized,Below average,10+ years,1
2505,1,Male,40,Black,Physical disability,German,Associate Degree,Somewhat related,Unpersonalized,Average,0-2 years,0
2506,1,Female,35,Asian,Mental health history,Indian,Associate Degree,Unrelated,Personalized,Average,3-7 years,0
2507,1,Male,50,Asian,None stated,Mexican,Master Degree,Closely related,Unpersonalized,Above average,0-2 years,1
2508,1,Non-binary,35,Black,None stated,Canadian,Associate Degree,Closely related,Personalized,Below average,0-2 years,0
2509,1,Male,40,White,Mental health history,American,Associate Degree,Somewhat related,Personalized,Above average,10+ years,1
2510,1,Non-binary,35,Asian,Mental health history,American,Bachelor Degree,Unrelated,Personalized,Below average,3-7 years,0
2511,1,Male,50,Black,Mental health history,American,Master Degree,Unrelated,Unpersonalized,Above average,0-2 years,0
2512,1,Non-binary,55,Black,None stated,Canadian,Bachelor Degree,Closely related,Unpersonalized,Below average,3-7 years,0
2513,1,Female,50,Hispanic,Physical disability,American,Master Degree,Somewhat related,Personalized,Below average,3-7 years,0
2514,1,Non-binary,55,Asian,None stated,American,Associate Degree,Somewhat related,Unpersonalized,Below average,0-2 years,0
2515,1,Non-binary,30,Asian,None stated,Canadian,Associate Degree,Somewhat related,Personalized,Above average,3-7 years,1
2516,1,Non-binary,35,Asian,Mental health history,Mexican,Master Degree,Unrelated,Personalized,Average,3-7 years,1
2517,1,Non-binary,50,Black,Mental health history,Indian,Master Degree,Unrelated,Personalized,Below average,10+ years,0
2518,1,Non-binary,45,Black,Mental health history,Indian,Associate Degree,Unrelated,Personalized,Above average,0-2 years,0
2519,1,Non-binary,35,Hispanic,Mental health history,Canadian,Bachelor Degree,Somewhat related,Unpersonalized,Average,0-2 years,0
2520,1,Female,35,White,Mental health history,Canadian,Associate Degree,Unrelated,Unpersonalized,Above average,0-2 years,0
2521,1,Non-binary,55,Hispanic,None stated,German,Associate Degree,Somewhat related,Unpersonalized,Below average,3-7 years,0
2522,1,Non-binary,35,White,Mental health history,Indian,Master Degree,Somewhat related,Personalized,Above average,0-2 years,1
2523,1,Non-binary,40,Hispanic,Mental health history,German,Master Degree,Somewhat related,Personalized,Above average,10+ years,1
2524,1,Female,30,Asian,Physical disability,American,Associate Degree,Somewhat related,Personalized,Above average,3-7 years,1
2525,1,Female,35,Hispanic,Mental health history,Canadian,Master Degree,Closely related,Unpersonalized,Average,3-7 years,0
2526,1,Non-binary,45,White,Mental health history,Mexican,Master Degree,Somewhat related,Unpersonalized,Below average,0-2 years,0
2527,1,Non-binary,50,Hispanic,Physical disability,Mexican,Bachelor Degree,Unrelated,Unpersonalized,Above average,3-7 years,0
2528,1,Male,30,Black,None stated,American,Master Degree,Unrelated,Personalized,Average,3-7 years,1
2529,1,Male,45,Asian,None stated,Canadian,Associate Degree,Somewhat related,Personalized,Below average,3-7 years,0
2530,1,Female,45,Black,None stated,American,Bachelor Degree,Closely related,Unpersonalized,Above average,3-7 years,1
2531,1,Female,35,White,Physical disability,German,Bachelor Degree,Unrelated,Personalized,Average,0-2 years,0
2532,1,Non-binary,35,Hispanic,None stated,American,Associate Degree,Closely related,Unpersonalized,Below average,0-2 years,0
2533,1,Male,55,Black,Mental health history,American,Bachelor Degree,Somewhat related,Unpersonalized,Below average,3-7 years,0
2534,1,Non-binary,55,Asian,Physical disability,Mexican,Associate Degree,Somewhat related,Unpersonalized,Below average,0-2 years,0
2535,1,Non-binary,55,Black,None stated,German,Associate Degree,Unrelated,Unpersonalized,Above average,10+ years,0
2536,1,Male,35,White,Mental health history,Canadian,Bachelor Degree,Somewhat related,Personalized,Average,10+ years,1
2537,1,Female,45,Asian,Physical disability,Canadian,Bachelor Degree,Unrelated,Personalized,Below average,3-7 years,0
2538,1,Male,30,Hispanic,Mental health history,Mexican,Associate Degree,Somewhat related,Personalized,Above average,10+ years,1
2539,1,Female,40,Asian,Physical disability,Mexican,Associate Degree,Somewhat related,Unpersonalized,Above average,10+ years,1
2540,1,Male,30,Black,Physical disability,Mexican,Bachelor Degree,Somewhat related,Personalized,Average,0-2 years,0
2541,1,Non-binary,30,Asian,Physical disability,American,Master Degree,Somewhat related,Unpersonalized,Average,10+ years,1
2542,1,Non-binary,30,Black,None stated,American,Bachelor Degree,Unrelated,Personalized,Above average,10+ years,1
2543,1,Non-binary,35,Hispanic,Physical disability,Canadian,Master Degree,Somewhat related,Personalized,Average,10+ years,1
2544,1,Female,55,Black,Mental health history,Canadian,Associate Degree,Closely related,Personalized,Below average,3-7 years,0
2545,1,Male,40,Hispanic,None stated,Mexican,Bachelor Degree,Unrelated,Personalized,Above average,3-7 years,1
2546,1,Male,40,Black,None stated,German,Associate Degree,Somewhat related,Unpersonalized,Below average,0-2 years,0
2547,1,Female,40,Hispanic,Physical disability,German,Associate Degree,Closely related,Unpersonalized,Above average,0-2 years,0
